3331142849	9.8466873169e-05	960	256	31873, 104513
3016418039	0.00030255317688	960	256	27271, 110609
2825298121	0.000352621078491	960	256	102929, 27449
3188798507	0.000366449356079	960	256	105509, 30223
3226636529	0.000291585922241	960	256	113021, 28549
3264337751	0.000443935394287	960	256	26591, 122761
3569043241	0.000141859054565	960	256	30307, 117763
3180307463	0.000153303146362	960	256	25439, 125017
2567091563	0.000245094299316	960	256	24671, 104053
3514047857	0.000142812728882	960	256	113749, 30893
3895286117	0.000202655792236	960	256	32611, 119447
3586972951	0.000247955322266	960	256	112589, 31859
2991187327	0.000154256820679	960	256	25969, 115183
3315538909	0.000373125076294	960	256	30427, 108967
3013495853	0.0001220703125	960	256	29101, 103553
3170756791	0.000140190124512	960	256	30689, 103319
3331464623	0.000218391418457	960	256	28751, 115873
3572926103	0.000238180160522	960	256	124679, 28657
3210252827	0.000154972076416	960	256	31699, 101273
3321296933	0.000236511230469	960	256	25867, 128399
4012608241	0.000112295150757	960	256	31387, 127843
2906411489	0.000231266021729	960	256	29531, 98419
3845396741	0.00017523765564	960	256	32687, 117643
3527950729	0.000238180160522	960	256	27647, 127607
3329453359	4.3153762817e-05	960	256	29501, 112859
3326297269	0.000281572341919	960	256	27449, 121181
3280246969	0.000232219696045	960	256	26171, 125339
3806005381	0.000339269638062	960	256	30341, 125441
3778908751	0.000261545181274	960	256	30203, 125117
2722393901	0.000169992446899	960	256	105761, 25741
3758834689	0.000348567962646	960	256	30269, 124181
2556117901	0.0003342628479	960	256	100591, 25411
3207655037	0.000810623168945	960	256	27059, 118543
3283520293	0.00036358833313	960	256	25117, 130729
3283427087	0.000313758850098	960	256	28081, 116927
3001882393	0.000328063964844	960	256	29327, 102359
3208267229	8.2015991211e-05	960	256	29027, 110527
2653656419	0.000299692153931	960	256	26203, 101273
3144837919	0.000218391418457	960	256	99871, 31489
3602688077	0.000289678573608	960	256	30803, 116959
4031464739	0.000218152999878	960	256	31249, 129011
3650398607	0.000256061553955	960	256	28901, 126307
3733419881	8.9883804321e-05	960	256	30181, 123701
3877637977	0.000327587127686	960	256	123661, 31357
3450203663	0.000118255615234	960	256	31817, 108439
2859112297	0.000275611877441	960	256	108271, 26407
2828827621	0.000396966934204	960	256	109819, 25759
2748625751	0.000239610671997	960	256	25343, 108457
3565864469	0.000239610671997	960	256	30809, 115741
3343356287	9.3936920166e-05	960	256	111919, 29873
3193135663	0.000475883483887	960	256	31963, 99901
3295382053	0.000313520431519	960	256	32327, 101939
3210801463	9.6797943115e-05	960	256	128273, 25031
3797921707	0.000468254089355	960	256	29027, 130841
3210517823	0.000142097473145	960	256	110051, 29173
4042538767	0.000344038009644	960	256	31079, 130073
3052361281	0.000457048416138	960	256	104723, 29147
3431089121	0.000292778015137	960	256	120233, 28537
237017682405857	0.005018472671509	960	256	32198839, 7361063
189149928329419	0.000442504882812	960	256	7497067, 25229857
213012057115723	0.002501487731934	960	256	6450779, 33021137
191697998426041	0.001205682754517	960	256	6916517, 27715973
232470763232989	0.004147052764893	960	256	7819111, 29731099
204041420366083	0.004168272018433	960	256	7251169, 28139107
221641946165831	0.005358695983887	960	256	32599241, 6798991
194124016668979	0.004174470901489	960	256	7371773, 26333423
205476280584833	0.001644611358643	960	256	6375133, 32230901
199406981452241	0.005516767501831	960	256	29504477, 6758533
214127039693261	0.00208592414856	960	256	8119633, 26371517
214187541761621	2.7894973755e-05	960	256	7838137, 27326333
238108839983359	0.002222776412964	960	256	7531283, 31615973
245254707957989	0.002885103225708	960	256	7321709, 33496921
218672001907123	0.006906747817993	960	256	7549963, 28963321
167374010958731	0.00566840171814	960	256	6535709, 25609159
192453421135253	0.00622820854187	960	256	6696779, 28738207
269377869966679	0.001884937286377	960	256	8076191, 33354569
187717562592839	0.003264665603638	960	256	7195997, 26086387
202854137927459	0.001875638961792	960	256	7071341, 28686799
174078963991019	0.002898454666138	960	256	6546131, 26592649
183078329468641	0.005920171737671	960	256	28621807, 6396463
227815730081993	0.006797075271606	960	256	8144111, 27973063
194796168735743	0.00426197052002	960	256	7179943, 27130601
220095124706827	0.007728099822998	960	256	7916861, 27800807
232201583708383	0.00363302230835	960	256	7157987, 32439509
200269326396091	0.002262830734253	960	256	29534411, 6780881
210085419319313	0.003058910369873	960	256	6513019, 32256227
224699430128839	0.004666328430176	960	256	27846877, 8069107
201820318803847	0.001078367233276	960	256	28590007, 7059121
201580914691297	0.002995252609253	960	256	7539431, 26736887
260086265630189	0.001219749450684	960	256	8068903, 32233163
261065730720713	0.002077579498291	960	256	7815659, 33402907
200399041428323	0.001726627349854	960	256	7884329, 25417387
245897892111581	0.004940509796143	960	256	8358473, 29418997
175975440364487	0.00329852104187	960	256	6576529, 26758103
169600901958847	0.003943920135498	960	256	25776259, 6579733
175899268484981	0.005231380462646	960	256	6536527, 26910203
218814081956471	0.003378391265869	960	256	7470007, 29292353
221722916876701	0.00197434425354	960	256	6864653, 32299217
202231666894393	0.001830816268921	960	256	7995413, 25293461
211072099747463	0.009326457977295	960	256	6890503, 30632321
175312342322993	0.001469612121582	960	256	6846811, 25604963
202005264645797	0.001224994659424	960	256	6949927, 29065811
190356020342539	0.004348993301392	960	256	6414581, 29675519
190287976024877	0.001333951950073	960	256	7396273, 25727549
200383439138809	0.00343656539917	960	256	6515497, 30754897
195886699755781	0.003444671630859	960	256	7112711, 27540371
181228041944953	0.004473447799683	960	256	7025509, 25795717
222322896252299	0.002273082733154	960	256	6637049, 33497251
232937223564271	0.002277374267578	960	256	28684169, 8120759
220104499167031	0.00503396987915	960	256	8230889, 26741279
194974465113371	0.004128217697144	960	256	6792083, 28706137
244855461187703	0.003705263137817	960	256	29787403, 8220101
224558544341317	0.005228042602539	960	256	7902701, 28415417
176138466788027	0.004118919372559	960	256	6727781, 26180767
263128789734341	0.007769823074341	960	256	8089967, 32525323
213417738428981	0.003214359283447	960	256	7545169, 28285349
229537896912347	0.003076076507568	960	256	8091521, 28367707
193332820177141	0.002114295959473	960	256	7085339, 27286319
245784470294809	0.002073287963867	960	256	7598543, 32346263
231471176376799	0.002662420272827	960	256	7151093, 32368643
225319475521039	0.002077102661133	960	256	8261819, 27272381
217895319680833	0.001729965209961	960	256	7989767, 27271799
224333402690933	0.002755641937256	960	256	7453063, 30099491
220976403657013	0.002403497695923	960	256	6931339, 31880767
206180061962969	0.006378650665283	960	256	7049501, 29247469
180091293817153	0.004275560379028	960	256	28073113, 6415081
222357093495419	0.00447416305542	960	256	6698009, 33197491
212842697858863	0.004066944122314	960	256	6529261, 32598283
165427057167347	0.006407737731934	960	256	25728617, 6429691
200338937331971	0.001570224761963	960	256	6900499, 29032529
196653883670989	0.004177093505859	960	256	6540181, 30068569
207218429354329	0.002346992492676	960	256	7796401, 26578729
239558598217579	0.006415128707886	960	256	7899751, 30324829
183002367173699	0.002062082290649	960	256	26407127, 6930037
232134941410991	0.002135992050171	960	256	8075563, 28745357
179110464301189	0.005671501159668	960	256	6434567, 27835667
233838834646999	0.003862142562866	960	256	7307731, 31998829
207492608461097	0.005367755889893	960	256	29158999, 7115903
259016887089733	0.009153604507446	960	256	7990349, 32416217
168147715043599	0.00434422492981	960	256	6540539, 25708541
194261418431167	0.00225830078125	960	256	30452837, 6379091
237661434007183	0.00133204460144	960	256	7189907, 33054869
239487764076833	0.007729053497314	960	256	8153347, 29372939
177999521316103	0.001677274703979	960	256	6569971, 27092893
200240971656137	0.003305435180664	960	256	6392879, 31322503
201022907250019	0.002337694168091	960	256	7626221, 26359439
194533927628321	0.004753351211548	960	256	7316453, 26588557
192217104060973	0.00770902633667	960	256	7488101, 25669673
184208523265849	0.002220630645752	960	256	25561643, 7206443
191250615888991	0.002580404281616	960	256	25631153, 7461647
226671069839077	0.004026889801025	960	256	33339781, 6798817
212067551268407	0.003580331802368	960	256	6966007, 30443201
212321258644483	0.002568006515503	960	256	7071509, 30024887
210149725338263	0.002963781356812	960	256	7072589, 29713267
171535515317473	0.003305912017822	960	256	25520699, 6721427
208974686048759	0.001741170883179	960	256	7705993, 27118463
254244506560799	0.002423763275146	960	256	8132329, 31263431
221819003287559	0.002220392227173	960	256	6739147, 32914997
69127260758319389	0.004899740219116	960	256	131541737, 525515797
52157861953906679	0.006831645965576	960	256	122589821, 425466499
65420543853886769	0.016644477844238	960	256	126407293, 517537733
48194952411453503	0.019783496856689	960	256	108840343, 442804121
58762398206302919	0.008232593536377	960	256	131180521, 447950639
51221997736904009	0.02975606918335	960	256	473818517, 108104677
53346970234579999	0.013525009155273	960	256	107573201, 495913199
57400783127281381	0.014338254928589	960	256	500418791, 114705491
49047635516900287	0.008367776870728	960	256	114904103, 426857129
57060919049812807	0.019277572631836	960	256	450391043, 126691949
59589391964566097	0.010292768478394	960	256	120070417, 496287041
52612965785243917	0.026921272277832	960	256	110262281, 477161957
54720617155760177	0.009859323501587	960	256	125819087, 434915071
45219717377917741	0.009088516235352	960	256	109893137, 411488093
49579561003129709	0.013348817825317	960	256	104523863, 474337243
57126632987208517	0.006622076034546	960	256	475830013, 120056809
54737897799540029	0.010838508605957	960	256	514665941, 106356169
48535953125301437	0.012781620025635	960	256	117953093, 411485209
52409773850736997	0.006372690200806	960	256	105865313, 495060869
56823127244525687	0.01844310760498	960	256	131981177, 430539631
50731891199164757	0.002908229827881	960	256	428835581, 118301497
55049964265185079	0.004052400588989	960	256	122109991, 450822769
43654760990264041	0.016021728515625	960	256	101643943, 429487087
53666231051352427	0.007730722427368	960	256	107049281, 501322667
49818841489852399	0.020614624023438	960	256	461468563, 107957173
58644864756078067	0.02409291267395	960	256	448711223, 130696229
56512353196645139	0.015800714492798	960	256	115006999, 491381861
55270272530672119	0.006935358047485	960	256	433522993, 127490983
49878967073979961	0.011992454528809	960	256	422617409, 118023929
57679140721231717	0.025852680206299	960	256	466124987, 123741791
49849913541324179	0.013076543807983	960	256	117999263, 422459533
54368125574869987	0.015336036682129	960	256	110275421, 493021247
56205406858804417	0.02128267288208	960	256	118409887, 474668191
44752985231109509	0.01910662651062	960	256	108888163, 410999543
54365649180739987	0.016887903213501	960	256	109550003, 496263329
47997418704389377	0.012325763702393	960	256	118465733, 405158669
57211857357982403	0.012339115142822	960	256	117028313, 488871931
52122564663617561	0.017362833023071	960	256	117635381, 443085781
58033504431242003	0.007555246353149	960	256	115182421, 503839943
54575344067915861	0.026032447814941	960	256	127912067, 426662983
46218460160078827	0.010334014892578	960	256	112303691, 411548897
60466062667396459	0.019424438476562	960	256	131100383, 461219573
49587228993894073	0.014841318130493	960	256	102146179, 485453587
44393896259459861	0.000767946243286	960	256	108954743, 407452627
55884177299041577	0.018413543701172	960	256	435676141, 128269997
47245626000499447	0.001903533935547	960	256	116534783, 405420809
60276121155581711	0.034600973129272	960	256	125660911, 479672801
52462142672953463	0.009714841842651	960	256	118750459, 441784757
61635509478359381	0.009993553161621	960	256	117072979, 526470839
66850791140932951	0.006682395935059	960	256	133199951, 501883001
59485786505338049	0.007150173187256	960	256	111454657, 533721857
44351156514356959	0.009464979171753	960	256	104455529, 424593671
68458159640006473	0.004848003387451	960	256	131769719, 519528767
47990399361268853	0.016641855239868	960	256	414898261, 115667873
53132599354482107	0.009434700012207	960	256	122856667, 432476321
61107423046715681	0.032095193862915	960	256	121322947, 503675723
57454720930918609	0.01346492767334	960	256	437749591, 131250199
59032057237719707	0.032056331634521	960	256	133265309, 442966423
54135331349170193	0.0140061378479	960	256	101955449, 530970457
54169816961780321	0.029844999313354	960	256	110501047, 490219943
63234658361808347	0.020278930664062	960	256	523679743, 120750629
58253794413846751	0.005652189254761	960	256	113761829, 512068019
52077951490455883	0.013780832290649	960	256	484235911, 107546653
45709724695975807	0.008417844772339	960	256	425931431, 107317097
70107998322453649	0.012399911880493	960	256	130677221, 536497469
43312741313788657	0.010627508163452	960	256	405513611, 106809587
47868925581289667	0.01008939743042	960	256	114106273, 419511779
61289484727121867	0.013429880142212	960	256	125075539, 490019753
55027446284112391	0.020055770874023	960	256	126132407, 436267313
56644820513688787	0.002739667892456	960	256	126848039, 446556533
62330623631386567	0.007107973098755	960	256	485333083, 128428549
55191530783610449	0.015128135681152	960	256	121435807, 454491407
47832870754484143	0.014977216720581	960	256	107267429, 445921667
63458493226445347	0.02272891998291	960	256	127245179, 498710393
55708384455127891	0.006403923034668	960	256	127757611, 436047481
54312471063099329	0.01885461807251	960	256	121999903, 445184543
54878801740740077	0.016141414642334	960	256	103876429, 528308513
52280399749722269	0.004955291748047	960	256	106113419, 492684151
60395139185786543	0.015097618103027	960	256	115777421, 521648683
54737902304033527	0.017778635025024	960	256	516902879, 105895913
44965754846167741	0.010393381118774	960	256	102921737, 436892693
46520041795225717	0.011991262435913	960	256	102864563, 452245559
59354613573478771	0.005935668945312	960	256	124151801, 478080971
48577151195486587	0.009850263595581	960	256	108472697, 447828371
53049221185335013	0.011614799499512	960	256	102165653, 519247121
49770515442146143	0.009514093399048	960	256	112887421, 440886283
47901232368829781	0.011964559555054	960	256	101397997, 472408073
64619681360146933	0.003736972808838	960	256	124002101, 521117633
47472165379600217	0.021900415420532	960	256	114448099, 414792083
61410830567287109	0.009323596954346	960	256	122715331, 500433239
60984792930393329	0.011948823928833	960	256	121586887, 501573767
67797333620129567	0.011802196502686	960	256	131233211, 516617197
67144576209979211	0.008666753768921	960	256	527227271, 127354141
53367329832535463	0.021352767944336	960	256	114428021, 466383403
43638824069416157	0.017756938934326	960	256	106731127, 408866891
58916640392963767	0.007234334945679	960	256	125031733, 471213499
59119254727362623	0.01495361328125	960	256	510580297, 115788359
61397521863776687	0.004350900650024	960	256	125784641, 488116207
45981896870421917	0.017151594161987	960	256	108329411, 424463647
53764694497943383	0.028179883956909	960	256	510970217, 105220799
224545354531445323	0.031200408935547	960	256	262471067, 855505169
204316198471060133	0.053623914718628	960	256	228080947, 895805639
234468183046453483	0.014381170272827	960	256	265136491, 884330113
240683070561515161	0.041207075119019	960	256	242952929, 990657209
191493975046720261	0.013742446899414	960	256	231183377, 828320693
206244040921336303	0.007051467895508	960	256	246644831, 836198513
204391467864960751	0.005082607269287	960	256	233205481, 876443671
224988724341113783	0.025447845458984	960	256	262024157, 858656419
167451863641805221	0.021784067153931	960	256	205387711, 815296411
280546535447837251	0.025743722915649	960	256	262887943, 1067171557
193115615219770343	0.029995203018188	960	256	234532271, 823407433
207034193547046457	0.031946420669556	960	256	877558373, 235920709
222391397488600289	0.017899990081787	960	256	837572137, 265519097
210947516079057739	0.037079334259033	960	256	219599819, 960599681
207628634371199669	0.033151388168335	960	256	248762791, 834645059
211481002622879681	0.019375085830688	960	256	1039420303, 203460527
202226620926896743	0.025856733322144	960	256	217157903, 931242281
183769070025549577	0.015292882919312	960	256	224476009, 818657953
224921160137751281	0.033003091812134	960	256	1005533981, 223683301
207034823429270929	0.001238346099854	960	256	243536017, 850119937
219489205826545847	0.015548944473267	960	256	233177437, 941296931
264536512007594839	0.030186653137207	960	256	256887703, 1029774913
235188147423343073	0.023746967315674	960	256	241369811, 974389243
224886091170848273	0.029509305953979	960	256	211915993, 1061203961
247257659818488107	0.008513450622559	960	256	244051417, 1013137571
242319375482704067	0.010542631149292	960	256	244644217, 990497051
258824760455035459	0.014673948287964	960	256	1016416619, 254644361
227137149992236283	0.003774166107178	960	256	225202721, 1008589723
234099665046949693	0.013982772827148	960	256	226275019, 1034580247
201755337279947147	0.021121025085449	960	256	243425461, 828817727
205228484906294623	0.030808925628662	960	256	215527231, 952216033
197845299410758903	0.014224767684937	960	256	806805673, 245220511
229107525158240371	0.025918960571289	960	256	930571289, 246200939
212708898192059629	0.024941682815552	960	256	257397263, 826383683
190175337041001877	0.01502537727356	960	256	216937943, 876634739
184023554539965223	0.028057336807251	960	256	808350869, 227653067
262124287667165311	0.007266283035278	960	256	1052670691, 249008821
218732544318418159	0.031192541122437	960	256	980816467, 223010677
264985982446299151	0.041275024414062	960	256	267011713, 992413327
236555371002331859	0.006624221801758	960	256	225889627, 1047216617
238536416586054233	0.038073301315308	960	256	267968387, 890166259
197782310487326113	0.02386999130249	960	256	886874237, 223010549
239141694029317861	0.020269393920898	960	256	251678633, 950186717
210156652758716479	0.013635158538818	960	256	234724871, 895331849
230489955721002331	0.009231805801392	960	256	221512001, 1040530331
232567501488841763	0.008950233459473	960	256	266121169, 873915827
208403793030163537	0.02023720741272	960	256	924692497, 225376321
242791202120391329	0.022270202636719	960	256	267509657, 907597897
186598910253745723	0.02082633972168	960	256	207783209, 898046147
253644012482895569	0.021844387054443	960	256	260861749, 972331181
199917048101438947	0.017154455184937	960	256	203400437, 982874231
174020174044522847	0.011265277862549	960	256	836672849, 207990703
181929594069207113	0.027370691299438	960	256	221883667, 819932339
173786068378460221	0.022641181945801	960	256	211600639, 821292739
198363410399481997	0.022858858108521	960	256	203104493, 976656929
224519523437307961	0.038549423217773	960	256	245329687, 915174703
212751163128342749	0.042027711868286	960	256	934664239, 227623091
213590922179011691	0.021220445632935	960	256	851452087, 250854893
222137659117773121	0.006162166595459	960	256	216877751, 1024252871
237363420452973251	0.041848182678223	960	256	221705111, 1070626741
214851231857668717	0.018395185470581	960	256	924389681, 232424957
164170432726347997	0.037874937057495	960	256	203465629, 806870593
212865369793722103	0.03619647026062	960	256	241060727, 883036289
227637120970743277	0.025386333465576	960	256	260365351, 874298827
225176194368877693	0.016247987747192	960	256	257243989, 875340937
250705372163314063	0.029102563858032	960	256	983106233, 255013511
248227363975565083	0.019196271896362	960	256	258348137, 960825059
216557245697668657	0.009883642196655	960	256	267344321, 810031217
229597267135820929	0.020482540130615	960	256	262584689, 874374161
234887941184369153	0.023140907287598	960	256	226430311, 1037352023
237802490808820963	0.009137153625488	960	256	265885673, 894378731
182182942531859561	0.011224508285522	960	256	222326593, 819438377
206019309512389697	0.005363702774048	960	256	240718039, 855853223
223894405514959967	0.028051614761353	960	256	252014869, 888417443
229267657890910439	0.024402379989624	960	256	218184203, 1050798613
219372563976084473	0.017611265182495	960	256	937364083, 234031331
239896567108148053	0.025888681411743	960	256	225892871, 1061992643
178059682915312183	0.01087212562561	960	256	205301849, 867306767
274840574113766509	0.025708913803101	960	256	1067701741, 257413249
249271952975944541	0.022851228713989	960	256	267125423, 933164467
225802361141526139	0.016048908233643	960	256	244781839, 922463701
237286174783134749	0.0315842628479	960	256	233321701, 1016991449
209229587228774687	0.006050825119019	960	256	819010363, 255466349
241209440478952493	0.023045778274536	960	256	234060311, 1030543963
235082576625943051	0.011279344558716	960	256	267266323, 879581737
255542162460432193	0.016185760498047	960	256	243505013, 1049432861
259129199688809011	0.028038501739502	960	256	261893293, 989445727
263532208243772707	0.015969514846802	960	256	253423979, 1039886633
229763645657325587	0.025690793991089	960	256	890433517, 258035711
233843701036824209	0.029346704483032	960	256	232099271, 1007515879
211145207877684589	0.028192758560181	960	256	219533591, 961789979
227988392831823419	0.031023502349854	960	256	220525111, 1033843229
169597816918628687	0.013401985168457	960	256	206750021, 820303747
212511938217627577	0.037157535552979	960	256	251321663, 845577479
206696965164302707	0.010430812835693	960	256	232711007, 888213101
195653980632830417	0.00245189666748	960	256	923139587, 211944091
190406429158796531	0.017007350921631	960	256	833622917, 228408343
211461346897955353	0.026535511016846	960	256	211323467, 1000652459
216772292281590709	0.00637149810791	960	256	239452051, 905284759
462592462849974491	0.014119863510132	960	256	474824341, 974239151
448094676277840091	0.036812305450439	960	256	475016351, 943324741
474489952847956247	0.026611804962158	960	256	482448397, 983504051
487907242769081827	0.02205753326416	960	256	524327161, 930539707
509509513801044091	0.013006210327148	960	256	1071120179, 475679129
503146801361289577	0.046196699142456	960	256	516845683, 973495219
397689912115271453	0.027001619338989	960	256	452847937, 878197469
444683681427879191	0.028542995452881	960	256	944153387, 470986693
411370352160994649	0.045899629592896	960	256	873809191, 470778239
348270870673289929	0.037473201751709	960	256	855231413, 407224133
440092424128875737	0.054433584213257	960	256	520090561, 846184217
416586075936521839	0.022542715072632	960	256	516528371, 806511509
391613600692603153	0.022852182388306	960	256	403418201, 970738553
432703146542249579	0.006293535232544	960	256	1019080471, 424601549
492156491058458777	0.024575233459473	960	256	1012676339, 485995843
489243380498649409	0.006923198699951	960	256	958129643, 510623363
435612492913276291	0.004468441009521	960	256	527880179, 825210929
443928741083704907	0.032385110855103	960	256	501166109, 885791623
352247900539533703	0.016352653503418	960	256	851335963, 413758981
540541756589497207	0.015377998352051	960	256	1027729177, 525957391
388835354814526181	0.031969308853149	960	256	468516667, 829928543
397417623893830367	0.014317512512207	960	256	483989263, 821129009
445179007794665077	0.004941940307617	960	256	836093207, 532451411
480053965874191729	0.011274814605713	960	256	895712911, 535946239
399742632691800487	0.018590211868286	960	256	845187943, 472963009
408172619151222203	0.032781362533569	960	256	853672811, 478137073
534887067193484969	0.017902374267578	960	256	1018003073, 525427753
508407021437282633	0.040967464447021	960	256	507622537, 1001545409
403305788559602497	0.042804956436157	960	256	826663909, 487871533
478050930751314601	0.021243095397949	960	256	1012329653, 472228517
454522430823710413	0.014385223388672	960	256	478667639, 949557467
469053354980586863	0.031709671020508	960	256	1056698387, 443885749
443458345554579961	0.008113861083984	960	256	517611587, 856739603
427964472916542493	0.033771753311157	960	256	408424193, 1047843101
390137314939780957	0.027286291122437	960	256	481641337, 810016261
432925429223712671	0.046268939971924	960	256	407608951, 1062109721
355632075556407053	0.009283781051636	960	256	855153967, 415869059
462464442554356531	0.018784761428833	960	256	445492549, 1038096919
551594937585288407	0.031193256378174	960	256	532801603, 1035272669
337850305987142467	0.056070566177368	960	256	418778329, 806752123
435386828998769507	0.028190612792969	960	256	423061183, 1029134429
464930836132605197	0.018048286437988	960	256	1008149071, 461172707
414487607904688121	0.01683521270752	960	256	513782617, 806737313
400839836852040913	0.026310443878174	960	256	884761877, 453048269
459789139346783023	0.017117023468018	960	256	954413297, 481750559
523718689570738147	0.029585838317871	960	256	518697869, 1009679663
370021547595189773	0.018543481826782	960	256	410226491, 901993303
420031754642797559	0.011109113693237	960	256	419308741, 1001724299
469724711735642263	0.037896394729614	960	256	525832183, 893297761
498319468752156179	0.009895324707031	960	256	480101911, 1037945189
471986385632968681	0.089253425598145	960	256	525485579, 898190939
429024881414174317	0.032683610916138	960	256	993125977, 431994421
405103242627644441	0.011481046676636	960	256	464169803, 872747947
368155482703054159	0.008658885955811	960	256	426397151, 863409809
475997193344402507	0.044132471084595	960	256	930712759, 511432973
452209715818001879	0.011164426803589	960	256	470492483, 961141213
464272606455025633	0.020406484603882	960	256	479758889, 967720697
444210936816034781	0.010549068450928	960	256	1029014053, 431685977
369610036826395481	0.019704580307007	960	256	437332223, 845147047
414386570963105399	0.029428243637085	960	256	488711519, 847916521
520257468580066579	0.059774875640869	960	256	527570921, 986137499
531307941071579851	0.020630836486816	960	256	520857671, 1020063581
452323967235663163	0.010379314422607	960	256	527341097, 857744579
408804038322746791	0.008410215377808	960	256	444547091, 919596701
395195174694576133	0.036267995834351	960	256	912921887, 432890459
423076696683151031	0.03405499458313	960	256	1026285763, 412240637
438223279402669577	0.007404565811157	960	256	478223279, 916357063
469624398341906081	0.018000602722168	960	256	440287487, 1066631263
430680633274802023	0.018454551696777	960	256	431401847, 998328209
378425142961125049	0.023736953735352	960	256	815569019, 464001371
